参数1_文本,书名,章节名称
不过他看向那个身材高大的齐历的时候，忍不住多看了几眼。,人间有剑,第四十九章 已是小暑时
一个纯粹武夫。,人间有剑,第四十九章 已是小暑时
“快些上山吧，今日还算不忙，我哪儿有几坛好酒，今日便和元府主和李长史痛饮一番如何？”,人间有剑,第四十九章 已是小暑时
雪季笑着开口，“等过了这两日，可就没这个机会了。”,人间有剑,第四十九章 已是小暑时
元载看了一眼李昭，后者微不可查的点点头，元载这才笑道：“那就恭敬不如从命了，等会儿席间还望雪道友介绍一番这次内门大会的潜力弟子们，不然到时候，我等就只能瞎看一通了。”,人间有剑,第四十九章 已是小暑时
“自然，那是自然。”,人间有剑,第四十九章 已是小暑时
雪季笑了起来。,人间有剑,第四十九章 已是小暑时
李昭忍不住问道：“雪道友，这次重云山的内门大会，应有剑修吧？”,人间有剑,第四十九章 已是小暑时
雪季一怔，看向李昭，有些说不出话来。,人间有剑,第四十九章 已是小暑时
剑修……玄意峰，这一次倒是有人，但那人是不是活着，能不能回山，谁又知道呢？,人间有剑,第四十九章 已是小暑时
青溪峰，顾鸢和其余几个同门站在孟寅的修行洞府之前，神情都很复杂。,人间有剑,第四十九章 已是小暑时
满峰都是蝉鸣，唯独这边显得十分安静。,人间有剑,第四十九章 已是小暑时
“顾师姐，怎么办？”,人间有剑,第四十九章 已是小暑时
有弟子看向顾鸢，有些无奈，这样的事情，这么多年来，他们也是第一次碰到，哪里会觉得不棘手。,人间有剑,第四十九章 已是小暑时
顾鸢看向洞府那边，翻了个白眼，“还能怎么办，谁能想到还有三日，内门大会就开始了，这家伙居然要破境了。”,人间有剑,第四十九章 已是小暑时
前些日子她叮嘱了孟寅一番，要他查漏补缺，这才好在内门大会上拿出来自己全部的实力，但谁能想得到，临了临了，他居然就要越过灵台境，踏入玉府境了。,人间有剑,第四十九章 已是小暑时
整座青溪峰，都把孟寅视作最有希望在灵台境夺魁的弟子，现在一来，这倒是让人没了准备。,人间有剑,第四十九章 已是小暑时
“可内门大会怎么办啊？峰主可是对孟师弟寄予厚望的啊。”,人间有剑,第四十九章 已是小暑时
“不管怎么说，孟师弟能走的这么快，也算是好事吧？”,人间有剑,第四十九章 已是小暑时
有女弟子小声开口。,人间有剑,第四十九章 已是小暑时
顾鸢冷着脸，“孟师弟正是要破境的关键时候，错过内门大会便错过了，难不成还能将他喊出来？”,人间有剑,第四十九章 已是小暑时
其余人都摇摇头，这样舍本逐末的事情，自然是不能做的。,人间有剑,第四十九章 已是小暑时
“就这般吧，你们去禀告峰主，我在此处看着。”,人间有剑,第四十九章 已是小暑时
顾鸢收回目光，叹了口气，只觉得世事难预料。,人间有剑,第四十九章 已是小暑时
顾鸢收回目光，叹了口气，只觉得世事难预料。,人间有剑,第五十章 少了两个人的内门大会
距离内门大会开始，也就不过还剩下三日，诸峰都已经做好了最后的准备，但谁也没想到，就在这个时候，一个消息传遍了整座重云山。,人间有剑,第五十章 少了两个人的内门大会
“真是让人哭笑不得，那青溪峰的孟寅，我们一直将他看作是灵台境里最有可能夺魁的几人之一，但却没想到，内门大会要开始了，他却要破境了。”,人间有剑,第五十章 少了两个人的内门大会
“如此也好，没了孟寅，这次内门大会，只怕三境魁首，都是我们苍叶峰的了。”,人间有剑,第五十章 少了两个人的内门大会
苍叶峰内，诸多弟子都在谈论这件事，这一次内门大会，他们都抱着极大的期待，的确按着如今明面上的情形来看，苍叶峰在玉府和天门两境里，都有着极大的优势。,人间有剑,第五十章 少了两个人的内门大会
只有灵台一境，并没有真正把握。,人间有剑,第五十章 少了两个人的内门大会
但如今没了孟寅参加内门大会，正是利好。,人间有剑,第五十章 少了两个人的内门大会
“也不可这般小看诸峰弟子。”,人间有剑,第五十章 少了两个人的内门大会
苍叶峰的一棵老树下，一众弟子在这里交谈着孟寅的事情，一个黄衣少年忽然出现在远处。,人间有剑,第五十章 少了两个人的内门大会
他身材修长，一张脸生得算是俊朗，倒是有些美少年风采。,人间有剑,第五十章 少了两个人的内门大会
“于师兄！”,人间有剑,第五十章 少了两个人的内门大会
弟子们纷纷转身，朝着那个黄衣少年行礼，其中不乏有比他年纪更大的弟子。,人间有剑,第五十章 少了两个人的内门大会
黄衣少年叫于渡，正是三年前的灵台境魁首，如今三年过去，他的境界已经早就走到了玉府巅峰，距离天门境，不过一线之隔。,人间有剑,第五十章 少了两个人的内门大会
他也是被认为是最有可能在这次内门大会夺得玉府魁首的内门弟子。,人间有剑,第五十章 少了两个人的内门大会
于渡点点头，看向这些弟子，傲然笑道：“虽说自信，但也不可小看了他人，要不然到时候怎么输的都不知道。”,人间有剑,第五十章 少了两个人的内门大会
弟子们自然无人敢反驳，只是低头称是。,人间有剑,第五十章 少了两个人的内门大会
“于师兄，这次玉府境之争，师兄觉得诸峰有哪位师兄是对手吗？”,人间有剑,第五十章 少了两个人的内门大会
人群里，忽有弟子开口询问，目光期待。,人间有剑,第五十章 少了两个人的内门大会
于渡苦修三年，一直都被弟子们私下认为是玉府境第一人，只是其余两峰，倒也有些玉府境的师兄。,人间有剑,第五十章 少了两个人的内门大会
于渡笑道：“朝云峰的单师兄，青溪峰的万师姐，都是玉府境里的佼佼者，我对上他们，也无全胜之把握。”,人间有剑,第五十章 少了两个人的内门大会
话虽然如此说，但其实看于渡的神态，便知晓，不过是嘴上客气一番而已。,人间有剑,第五十章 少了两个人的内门大会
果不其然，在人群里有弟子说起这两人无法和他相比之后，于渡也是忍不住脸上更多了些自得。,人间有剑,第五十章 少了两个人的内门大会
“我们都相信师兄，师兄夺魁定然不成问题！”,人间有剑,第五十章 少了两个人的内门大会
“对，于师兄必然夺魁！”,人间有剑,第五十章 少了两个人的内门大会
弟子们纷纷开口，满是期待和恭维。,人间有剑,第五十章 少了两个人的内门大会
“还望戚师弟和钟师兄都能好生应对，我们三人或许真能为苍叶峰造前所未有之三境夺魁盛事。”,人间有剑,第五十章 少了两个人的内门大会
等到声音渐小之后，于渡笑了笑，淡淡开口。,人间有剑,第五十章 少了两个人的内门大会
……,人间有剑,第五十章 少了两个人的内门大会
蝉鸣越盛，天气也变得炎热起来，骤然的一场夏雨，不仅没能让天气凉爽一些，反倒是让人更觉得有些压抑。,人间有剑,第五十章 少了两个人的内门大会
好在骤雨之后，雨过天晴，天气便变得极好。,人间有剑,第五十章 少了两个人的内门大会
内峰有一处山坪，名为云坪。是早年间被重云山长辈们开辟出来的，极大，也极为平整，通体以雪白石砖铺就，宛如白云，故而得名。周遭的石壁也建造得有极为宽阔的廊道。,人间有剑,第五十章 少了两个人的内门大会
那些地方便是各宗修士的观礼所在。,人间有剑,第五十章 少了两个人的内门大会
而各峰弟子和寻常长老，便在石坪四周。,人间有剑,第五十章 少了两个人的内门大会
石坪总体被分为无数场地，以供不同的弟子们比斗，都布置阵法，以保证不会互相影响。,人间有剑,第五十章 少了两个人的内门大会
重云山的内门大会一直没有什么特别复杂的流程，只是依次按着境界高低，开展大比。,人间有剑,第五十章 少了两个人的内门大会
参与弟子要先抽签决定敌手，而后便是各凭本事击败同门，进入到下一轮，一路淘汰，一直到最后，分出胜负，确定魁首。,人间有剑,第五十章 少了两个人的内门大会
而灵台境之后，便是玉府境，玉府境后，才是天门境。,人间有剑,第五十章 少了两个人的内门大会
这样一套流程下来，大半个月之后，大概就会决出各境弟子的名次，以确定这未来三年各峰的修行配额。,人间有剑,第五十章 少了两个人的内门大会
随着一线天光落到云坪周遭的石壁廊道上，诸峰内门弟子缓缓来到此处，期望地看着石壁最高处。,人间有剑,第五十章 少了两个人的内门大会
那边有一处石台，石台后连着石洞。,人间有剑,第五十章 少了两个人的内门大会
各大宗门的修士纷纷出现在事先便划分好属于各家宗门的观礼处，一身惹眼红衣的顾意出现的时候，倒是让好些少年都多看了几眼。,人间有剑,第五十章 少了两个人的内门大会
南山宗虽说和重云山的关系不错，但宗门在庆州府算不上大，所以位次并不靠前。,人间有剑,第五十章 少了两个人的内门大会
“是万霞宗的叶副宗主，果然美得不可方物啊！”,人间有剑,第五十章 少了两个人的内门大会
忽然，人群里迸发出一道惊呼，之后有无数人齐齐朝着某处看去，只见那廊道上出现了一个身披霞衣的女子，肤若凝脂，身材丰腴。,人间有剑,第五十章 少了两个人的内门大会
那便是万霞宗的叶柳，东洲人人皆知万霞宗弟子，个个都如仙子一般，尤其是宗主和几位副宗主，更是如此。,人间有剑,第五十章 少了两个人的内门大会
不过听闻是一回事，如今真的见上一面，又是另外一回事。,人间有剑,第五十章 少了两个人的内门大会
那位叶副宗主朝着那些看向自己的重云山弟子微微一笑，更是在一瞬间便不知道夺了多少人的心神。,人间有剑,第五十章 少了两个人的内门大会
“宗主来了！”,人间有剑,第五十章 少了两个人的内门大会
就在不少人都沉浸在倾国倾城的一笑里还没回过神的当口，人群里再次冒出了一声高呼。,人间有剑,第五十章 少了两个人的内门大会
人们这才回过神来，看向石台那边。,人间有剑,第五十章 少了两个人的内门大会
